Year,Month,Day,Hour,Minute,Temperature (c),Clearsky DHI (w/m2),Clearsky DNI (w/m2),Clearsky GHI (w/m2),Cloud Type,Dew Point (c),DHI (w/m2),DNI (w/m2),Fill Flag,GHI (w/m2),Relative Humidity (%),Solar Zenith Angle (degree),Surface Albedo,Pressure (mbar),Precipitable Water (cm),Wind Direction (degrees),Wind Speed (m/s),Solar Azimuth Angle (degrees),Panel Tilt (degrees),Panel Azimuth Angle (degrees)
2016,1,1,0,0,24.3,48,346,101,4,23.4,23,0,3,23,94.53,81.31,0.15,1009,5.5,18,1,114.1016528,25.820192767786438,90.0
2016,1,1,1,0,25.6,83,652,329,3,24.2,160,117,3,204,91.72,67.86,0.15,1010,5.5,32,1.3,116.9882978,65.45712920997795,90.0
2016,1,1,2,0,27.2,97,798,557,3,24.2,141,0,0,141,83.95,54.84,0.15,1010,5.5,42,1.6,122.1448472,50.244194660552004,90.0
2016,1,1,3,0,28.5,121,839,737,3,23.9,246,13,0,255,76.14,42.79,0.15,1010,5.6,46,1.7,131.1015083,34.90088371238779,90.0
2016,1,1,4,0,29.2,130,875,864,3,23.8,117,0,0,117,72.59,32.87,0.15,1009,5.7,50,1.7,146.8529092,19.45835325823772,90.0
2016,1,1,5,0,29.6,132,890,921,3,23.8,465,151,0,599,70.93,27.51,0.15,1008,5.8,53,1.6,172.368467,3.956338416190178,90.0
2016,1,1,6,0,29.8,161,837,890,3,23.7,453,137,0,572,70.04,29.35,0.15,1007,5.9,56,1.6,201.3241682,11.558061634954612,270.0
2016,1,1,7,0,29.7,154,812,799,3,23.8,328,31,0,353,70.49,37.34,0.15,1006,5.9,59,1.5,221.9795649,27.03608984195948,270.0
2016,1,1,8,0,29.1,135,769,644,3,24,294,56,0,332,74.16,48.52,0.15,1006,6,61,1.3,233.9315346,42.43376396732263,270.0
2016,1,1,9,0,28.3,111,678,439,3,24.5,197,327,0,355,79.7,61.13,0.15,1006,6,62,1.1,240.7615403,57.71605465119844,270.0
2016,1,1,10,0,27.2,76,497,210,3,24.7,97,289,3,175,86.48,74.42,0.15,1007,5.9,61,0.8,244.6855629,72.8517136886481,270.0
2016,1,1,11,0,25.8,16,66,19,3,24.5,13,6,3,13,92.59,-9999,0.15,1008,5.9,59,0.4,246.7459153,5.934368708836288,270.0
2016,1,1,12,0,25.1,0,0,0,4,24.2,0,0,0,0,94.49,-9999,0.15,1009,5.8,59,0.4,247.3452493,0,0
2016,1,1,13,0,24.6,0,0,0,3,23.8,0,0,0,0,95.28,-9999,0.15,1010,5.7,55,0.4,246.4517036,0,0
2016,1,1,14,0,24.3,0,0,0,0,23.5,0,0,0,0,95.17,-9999,0.15,1010,5.6,45,0.4,243.5204798,0,0
2016,1,1,15,0,24,0,0,0,0,23.2,0,0,0,0,95.35,-9999,0.15,1010,5.5,33,0.4,236.9649595,0,0
2016,1,1,16,0,23.8,0,0,0,0,23,0,0,0,0,95.22,-9999,0.15,1010,5.3,24,0.4,222.4400453,0,0
2016,1,1,17,0,23.6,0,0,0,0,22.8,0,0,0,0,95.25,-9999,0.15,1009,5.2,16,0.4,190.9494954,0,0
2016,1,1,18,0,23.3,0,0,0,1,22.6,0,0,0,0,95.72,-9999,0.15,1008,5.2,10,0.4,151.2355871,0,0
2016,1,1,19,0,23.1,0,0,0,3,22.4,0,0,0,0,95.73,-9999,0.15,1008,5.1,10,0.4,129.063882,0,0
2016,1,1,20,0,22.9,0,0,0,3,22.2,0,0,0,0,95.83,-9999,0.15,1008,5,8,0.4,119.2206008,0,0
2016,1,1,21,0,22.7,0,0,0,1,22,0,0,0,0,95.96,-9999,0.15,1008,5.1,6,0.4,114.7174515,0,0
2016,1,1,22,0,22.6,0,0,0,1,21.9,0,0,0,0,95.81,-9999,0.15,1008,5.1,5,0.4,112.8775822,0,0
2016,1,1,23,0,22.8,0,0,0,1,22,0,0,0,0,95.42,-9999,0.15,1008,5.1,5,0.4,112.7296955,0,0
2016,1,2,0,0,24.4,47,360,100,3,23,52,5,3,53,92.06,81.41,0.15,1009,5.1,15,0.9,114.0054519,25.464078813421807,90.0
2016,1,2,1,0,26.2,83,654,329,1,23.4,83,654,0,329,84.37,67.94,0.15,1010,5.2,32,1.2,116.874001,65.57007209909085,90.0
2016,1,2,2,0,27.7,104,783,554,3,23.2,181,4,0,183,76.46,54.91,0.15,1011,5.3,39,1.3,122.0014145,50.359135682809956,90.0
2016,1,2,3,0,28.7,118,849,740,3,23.1,357,253,0,542,71.67,42.84,0.15,1010,5.3,41,1.3,130.9117853,35.01803817599705,90.0
2016,1,2,4,0,29.5,126,883,868,3,23.1,382,49,0,423,68.54,32.87,0.15,1010,5.3,42,1.3,146.6026653,19.57779544477046,90.0
2016,1,2,5,0,30,130,895,925,3,23.1,177,5,0,182,66.65,27.45,0.15,1009,5.4,42,1.3,172.1096743,4.0779380960295555,90.0
2016,1,2,6,0,30.1,139,875,903,0,23.1,139,875,0,903,66.35,29.24,0.15,1008,5.5,41,1.2,201.1860388,11.434631657343658,270.0
2016,1,2,7,0,30,138,842,809,8,23.2,400,239,0,590,66.9,37.21,0.15,1007,5.5,41,1.1,221.9546672,26.911310266484463,270.0
2016,1,2,8,0,29.5,123,798,653,8,23.6,285,385,0,541,70.73,48.38,0.15,1006,5.5,41,0.9,233.9584363,42.30821010476373,270.0
2016,1,2,9,0,29,101,714,447,7,24.4,143,571,0,419,76.09,61,0.15,1006,5.5,39,0.9,240.8109621,57.59035452045916,270.0
2016,1,2,10,0,27.9,72,526,215,7,24.9,77,474,3,205,83.62,74.3,0.15,1007,5.5,38,0.6,244.7477318,72.72667336840652,270.0
2016,1,2,11,0,26.3,17,75,20,7,24.8,17,75,5,20,91.38,-9999,0.15,1008,5.5,38,0.3,246.8190937,6.2291221470949125,270.0
2016,1,2,12,0,25.7,0,0,0,7,24.4,0,0,0,0,92.29,-9999,0.15,1008,5.4,34,0.3,247.4319314,0,0
2016,1,2,13,0,25.3,0,0,0,7,24,0,0,0,0,92.8,-9999,0.15,1009,5.3,29,0.3,246.5584224,0,0
2016,1,2,14,0,24.9,0,0,0,7,23.8,0,0,0,0,93.78,-9999,0.15,1010,5.3,26,0.4,243.6603732,0,0
2016,1,2,15,0,24.4,0,0,0,0,23.6,0,0,0,0,95.08,-9999,0.15,1009,5.1,23,0.3,237.1647607,0,0
2016,1,2,16,0,24,0,0,0,0,23.3,0,0,0,0,95.8,-9999,0.15,1009,4.9,21,0.4,222.7483202,0,0
2016,1,2,17,0,23.7,0,0,0,7,23,0,0,0,0,95.81,-9999,0.15,1008,4.8,16,0.3,191.3268136,0,0
2016,1,2,18,0,23.4,0,0,0,7,22.7,0,0,0,0,95.89,-9999,0.15,1008,4.7,8,0.3,151.3649667,0,0
2016,1,2,19,0,23.1,0,0,0,7,22.4,0,0,0,0,95.97,-9999,0.15,1007,4.6,356,0.3,129.0366952,0,0
2016,1,2,20,0,22.9,0,0,0,7,22.2,0,0,0,0,95.79,-9999,0.15,1007,4.6,344,0.3,119.1531268,0,0
2016,1,2,21,0,22.8,0,0,0,1,22,0,0,0,0,95.36,-9999,0.15,1008,4.6,341,0.3,114.6385139,0,0
2016,1,2,22,0,22.6,0,0,0,0,21.8,0,0,0,0,95.37,-9999,0.15,1008,4.6,348,0.3,112.7925183,0,0
2016,1,2,23,0,22.7,0,0,0,0,21.8,0,0,0,0,94.76,-9999,0.15,1009,4.7,357,0.3,112.6373988,0,0
2016,1,3,0,0,24.1,43,393,101,0,22.2,43,393,0,101,89.24,81.5,0.15,1009,4.7,13,0.7,113.9018889,25.116574581120673,90.0
2016,1,3,1,0,26,75,688,333,0,22.5,75,688,0,333,80.96,68.03,0.15,1010,4.8,22,0.8,116.752255,65.68111009257736,90.0
2016,1,3,2,0,27.8,93,812,559,0,22.8,93,812,0,559,74.05,54.97,0.15,1010,4.9,32,0.9,121.850244,50.472235089560215,90.0
2016,1,3,3,0,29.2,131,825,735,0,23.3,131,825,0,735,70.51,42.87,0.15,1010,5,40,0.9,130.7141445,35.13345849189241,90.0
2016,1,3,4,0,30.2,142,857,862,0,23.7,142,857,0,862,68.31,32.86,0.15,1009,5.1,39,0.8,146.3456269,19.695647299253295,90.0
2016,1,3,5,0,30.7,146,872,920,7,24,371,500,0,815,67.36,27.37,0.15,1008,5.2,32,0.7,171.8495155,4.198116376516879,90.0
2016,1,3,6,0,30.8,225,743,874,3,24.1,451,121,0,556,67.54,29.11,0.15,1007,5.3,23,0.6,201.0549372,11.31244325677045,270.0
2016,1,3,7,0,30.6,211,719,784,7,24.3,381,332,0,646,69,37.07,0.15,1006,5.4,15,0.5,221.9398929,26.787597197692875,270.0
2016,1,3,8,0,30.1,185,670,631,7,24.7,301,327,0,519,73.06,48.25,0.15,1005,5.5,12,0.5,233.9949984,42.183567391982926,270.0
2016,1,3,9,0,29.6,147,575,427,3,25.6,209,65,0,240,79.04,60.87,0.15,1006,5.6,17,0.5,240.8690709,57.4654420135728,270.0
2016,1,3,10,0,28.4,99,374,201,7,25.8,91,364,0,190,85.85,74.17,0.15,1006,5.7,20,0.4,244.8178773,72.60233360444278,270.0
2016,1,3,11,0,27,15,32,16,7,25.5,15,32,5,16,91.73,-9999,0.15,1007,5.7,24,0.2,246.8998959,6.523584049735433,270.0
2016,1,3,12,0,26.4,0,0,0,7,25.3,0,0,0,0,93.47,-9999,0.15,1008,5.8,26,0.2,247.5262357,0,0
2016,1,3,13,0,26,0,0,0,7,25,0,0,0,0,94.39,-9999,0.15,1009,5.8,28,0.3,246.6731243,0,0
2016,1,3,14,0,25.7,0,0,0,7,24.8,0,0,0,0,94.8,-9999,0.15,1009,5.9,30,0.3,243.8090138,0,0
2016,1,3,15,0,25.4,0,0,0,7,24.6,0,0,0,0,95.08,-9999,0.15,1009,5.9,32,0.3,237.3744377,0,0
2016,1,3,16,0,25.1,0,0,0,7,24.3,0,0,0,0,95.38,-9999,0.15,1009,5.8,32,0.3,223.0670171,0,0
2016,1,3,17,0,24.8,0,0,0,7,24.1,0,0,0,0,95.7,-9999,0.15,1008,5.6,28,0.4,191.7081796,0,0
2016,1,3,18,0,24.5,0,0,0,7,23.8,0,0,0,0,95.95,-9999,0.15,1008,5.5,24,0.4,151.4825399,0,0
2016,1,3,19,0,24.1,0,0,0,1,23.5,0,0,0,0,96.27,-9999,0.15,1007,5.3,21,0.3,128.9958924,0,0
2016,1,3,20,0,23.9,0,0,0,0,23.2,0,0,0,0,95.67,-9999,0.15,1007,5.2,17,0.3,119.0744916,0,0
2016,1,3,21,0,23.6,0,0,0,0,22.9,0,0,0,0,95.76,-9999,0.15,1007,5.1,16,0.4,114.5502956,0,0
2016,1,3,22,0,23.4,0,0,0,0,22.7,0,0,0,0,95.71,-9999,0.15,1007,5.1,14,0.4,112.6993123,0,0
2016,1,3,23,0,23.4,0,0,0,7,22.7,0,0,0,0,95.85,-9999,0.15,1008,5,14,0.4,112.5375711,0,0
2016,1,4,0,0,24.7,41,405,100,7,23.6,48,277,3,89,93.84,81.59,0.15,1009,4.9,20,0.8,113.7910223,24.777868007980175,90.0
2016,1,4,1,0,26.2,71,699,332,1,24.2,71,699,0,332,88.58,68.1,0.15,1010,4.9,30,1.1,116.6231352,65.79011919870919,90.0
2016,1,4,2,0,27.8,86,826,559,3,23.6,227,28,0,243,77.97,55.03,0.15,1010,4.9,42,1.1,121.6914273,50.58336599210016,90.0
2016,1,4,3,0,29.2,108,868,744,1,23.5,108,868,0,744,71.44,42.91,0.15,1009,4.8,46,1.1,130.5086825,35.24701479959902,90.0
2016,1,4,4,0,30.2,113,907,875,3,23.6,288,16,0,302,67.84,32.85,0.15,1008,4.8,46,1.1,146.0818547,19.811776080142494,90.0
2016,1,4,5,0,30.8,115,922,934,3,23.8,314,18,0,330,66.18,27.29,0.15,1007,4.8,45,1,171.5880224,4.316738015461894,90.0
2016,1,4,6,0,31,122,905,914,1,23.9,122,905,0,914,66.04,28.98,0.15,1006,4.8,44,0.9,200.931027,11.191633525170204,270.0
2016,1,4,7,0,30.9,119,879,822,3,24,407,152,0,529,66.86,36.92,0.15,1006,4.9,41,0.9,221.9354035,26.665088739717596,270.0
2016,1,4,8,0,30.5,110,830,664,0,24.3,110,830,0,664,69.56,48.11,0.15,1005,4.9,40,0.8,234.0413053,42.05997402655306,270.0
2016,1,4,9,0,29.9,89,753,458,1,25.1,89,753,0,458,75.47,60.74,0.15,1006,5,39,0.7,240.9358957,57.3414545208097,270.0
2016,1,4,10,0,28.6,63,585,224,0,25.7,63,585,0,224,84.32,74.05,0.15,1006,5,41,0.5,244.8959936,72.47883010816355,270.0
2016,1,4,11,0,26.9,16,145,22,0,25.4,16,145,0,22,91.27,-9999,0.15,1007,5.1,45,0.3,246.9882919,6.817390656173387,270.0
2016,1,4,12,0,26.1,0,0,0,0,24.9,0,0,0,0,93.2,-9999,0.15,1008,5.1,48,0.3,247.6281111,0,0
2016,1,4,13,0,25.7,0,0,0,7,24.7,0,0,0,0,94.19,-9999,0.15,1009,5.1,49,0.3,246.7957364,0,0
2016,1,4,14,0,25.3,0,0,0,4,24.5,0,0,0,0,95.12,-9999,0.15,1009,5.1,49,0.3,243.9663041,0,0
2016,1,4,15,0,24.9,0,0,0,1,24.2,0,0,0,0,95.87,-9999,0.15,1009,5,47,0.3,237.5938741,0,0
2016,1,4,16,0,24.5,0,0,0,7,23.9,0,0,0,0,96.37,-9999,0.15,1009,5,42,0.3,223.3960746,0,0
2016,1,4,17,0,24.2,0,0,0,1,23.5,0,0,0,0,96.11,-9999,0.15,1008,4.9,38,0.4,192.093709,0,0
2016,1,4,18,0,23.9,0,0,0,1,23.2,0,0,0,0,95.93,-9999,0.15,1007,4.8,35,0.5,151.5880033,0,0
2016,1,4,19,0,23.7,0,0,0,1,23,0,0,0,0,95.75,-9999,0.15,1007,4.7,31,0.5,128.9412592,0,0
2016,1,4,20,0,23.5,0,0,0,3,22.7,0,0,0,0,95.24,-9999,0.15,1006,4.7,26,0.6,118.9846196,0,0
2016,1,4,21,0,23.1,0,0,0,0,22.4,0,0,0,0,96.13,-9999,0.15,1007,4.7,23,0.6,114.4527869,0,0
2016,1,4,22,0,22.9,0,0,0,1,22.2,0,0,0,0,96.02,-9999,0.15,1007,4.6,24,0.6,112.5979882,0,0
2016,1,4,23,0,23,0,0,0,3,22.3,0,0,0,0,95.59,-9999,0.15,1008,4.6,28,0.6,112.4302571,0,0
2016,1,5,0,0,24.6,40,417,100,1,23.4,40,417,0,100,93.04,81.68,0.16,1008,4.6,34,1,113.6729142,24.44814423151071,90.0
2016,1,5,1,0,26.2,69,709,333,1,23.9,69,709,0,333,87.32,68.18,0.16,1009,4.6,37,1.2,116.4867199,65.89697682305712,90.0
2016,1,5,2,0,28.1,84,836,562,1,23.4,84,836,0,562,75.69,55.09,0.16,1008,4.6,39,1.3,121.5250575,50.69240289843672,90.0
2016,1,5,3,0,29.4,102,882,748,3,23.4,343,72,0,395,70,42.93,0.16,1008,4.7,38,1.3,130.2954956,35.35857857889825,90.0
2016,1,5,4,0,30.4,108,918,879,3,23.6,433,142,0,552,67.09,32.83,0.16,1007,4.7,38,1.2,145.8114074,19.926050283564365,90.0
2016,1,5,5,0,31,109,932,938,1,23.8,109,932,0,938,65.69,27.21,0.16,1006,4.8,39,0.9,171.3252278,4.433668863960293,90.0
2016,1,5,6,0,31.3,142,875,908,1,23.9,142,875,0,908,64.88,28.84,0.16,1005,4.9,39,0.6,200.8144818,11.072338638384181,270.0
2016,1,5,7,0,31.2,134,853,817,0,24,134,853,0,817,65.51,36.78,0.16,1005,5,37,0.5,221.9413649,26.543922264325047,270.0
2016,1,5,8,0,30.9,121,807,661,0,24.1,121,807,0,661,67.24,47.96,0.16,1004,5.1,37,0.4,234.0974405,41.93756764865639,270.0
2016,1,5,9,0,30.4,99,724,455,0,25,99,724,0,455,72.94,60.61,0.16,1005,5.2,45,0.4,241.0114621,57.21852903140096,270.0
2016,1,5,10,0,29.4,71,541,221,0,25.5,71,541,0,221,79.67,73.93,0.16,1005,5.4,47,0.4,244.9820711,72.35629831777558,270.0
2016,1,5,11,0,27.7,17,115,22,7,25.5,17,115,5,22,87.81,-9999,0.16,1006,5.5,54,0.3,247.0842479,7.11017698406134,270.0
2016,1,5,12,0,26.8,0,0,0,7,25.1,0,0,0,0,90.5,-9999,0.16,1007,5.7,66,0.3,247.7375034,0,0
2016,1,5,13,0,26.3,0,0,0,7,24.8,0,0,0,0,91.43,-9999,0.16,1007,5.8,74,0.3,246.9261834,0,0
2016,1,5,14,0,25.9,0,0,0,7,24.7,0,0,0,0,93.04,-9999,0.16,1008,5.9,78,0.4,244.1321451,0,0
2016,1,5,15,0,25.5,0,0,0,3,24.5,0,0,0,0,94.4,-9999,0.16,1008,6,77,0.4,237.8229539,0,0
2016,1,5,16,0,25.2,0,0,0,3,24.4,0,0,0,0,95.12,-9999,0.16,1007,5.9,71,0.4,223.7354359,0,0
2016,1,5,17,0,25,0,0,0,3,24.2,0,0,0,0,95.4,-9999,0.16,1007,5.9,63,0.4,192.4835221,0,0
2016,1,5,18,0,24.7,0,0,0,1,24,0,0,0,0,95.9,-9999,0.16,1006,5.8,57,0.4,151.6810303,0,0
2016,1,5,19,0,24.5,0,0,0,3,23.8,0,0,0,0,95.99,-9999,0.16,1006,5.8,49,0.3,128.8725763,0,0
2016,1,5,20,0,24.3,0,0,0,1,23.7,0,0,0,0,96.18,-9999,0.16,1006,5.7,41,0.3,118.8834385,0,0
2016,1,5,21,0,24.2,0,0,0,3,23.5,0,0,0,0,95.86,-9999,0.16,1006,5.6,38,0.4,114.3459825,0,0
2016,1,5,22,0,24,0,0,0,3,23.3,0,0,0,0,96.15,-9999,0.16,1007,5.5,38,0.4,112.4885739,0,0
2016,1,5,23,0,24.1,0,0,0,3,23.4,0,0,0,0,95.64,-9999,0.16,1007,5.3,39,0.5,112.3155058,0,0
2016,1,6,0,0,25.4,38,421,99,0,24.1,38,421,0,99,92.58,81.76,0.16,1008,5.2,37,1,113.5476297,24.12758612618967,90.0
2016,1,6,1,0,26.9,68,709,331,1,24.3,68,709,0,331,85.61,68.25,0.16,1009,5,42,1.1,116.3430899,66.00156173385231,90.0
2016,1,6,2,0,28.6,83,832,559,1,24,83,832,0,559,76.27,55.14,0.16,1009,5,44,1,121.3512294,50.79922167086566,90.0
2016,1,6,3,0,30,103,877,745,3,24,364,189,0,502,70.38,42.96,0.16,1009,4.9,47,1,130.0746799,35.46802261416502,90.0
2016,1,6,4,0,30.9,110,911,876,1,24.1,110,911,0,876,67.18,32.8,0.16,1008,4.9,49,0.9,145.5343417,20.038339613451654,90.0
2016,1,6,5,0,31.4,114,923,936,0,24.2,114,923,0,936,65.6,27.11,0.16,1007,5,52,0.9,171.0611661,4.548775835480029,90.0
2016,1,6,6,0,31.6,128,896,914,3,24.2,430,338,0,726,64.99,28.7,0.16,1006,5,55,0.8,200.7054859,10.954693880514881,270.0
2016,1,6,7,0,31.3,121,876,823,0,24.3,121,876,0,823,66.4,36.62,0.16,1005,5.1,60,0.8,221.9579477,26.42423443502679,270.0
2016,1,6,8,0,30.9,108,834,668,1,24.6,108,834,0,668,69.22,47.82,0.16,1005,5.1,65,0.8,234.163486,41.81648537190541,270.0
2016,1,6,9,0,30.2,90,753,461,0,25.4,90,753,0,461,75.55,60.47,0.16,1005,5.2,66,0.7,241.0957927,57.09680216454849,270.0
2016,1,6,10,0,29.1,65,582,227,7,26,65,582,5,227,83.5,73.8,0.16,1005,5.2,67,0.6,245.0760968,72.2348734410941,270.0
2016,1,6,11,0,27.5,17,151,25,8,26,17,151,5,25,91.4,-9999,0.16,1006,5.2,73,0.3,247.1877265,7.401576736647996,270.0
2016,1,6,12,0,26.8,0,0,0,7,25.6,0,0,0,0,92.98,-9999,0.16,1007,5.1,78,0.3,247.854355,0,0
2016,1,6,13,0,26.3,0,0,0,7,25.2,0,0,0,0,93.89,-9999,0.16,1008,5.1,79,0.3,247.0643869,0,0
2016,1,6,14,0,25.9,0,0,0,1,24.9,0,0,0,0,94.36,-9999,0.16,1008,5,75,0.4,244.3064362,0,0
2016,1,6,15,0,25.4,0,0,0,3,24.6,0,0,0,0,95.15,-9999,0.16,1008,4.9,74,0.3,238.0615619,0,0
2016,1,6,16,0,24.8,0,0,0,3,24.2,0,0,0,0,96.37,-9999,0.16,1008,4.7,73,0.3,224.0850495,0,0
2016,1,6,17,0,24.4,0,0,0,0,23.8,0,0,0,0,96.74,-9999,0.16,1008,4.6,68,0.3,192.8777439,0,0
2016,1,6,18,0,24.1,0,0,0,0,23.5,0,0,0,0,96.69,-9999,0.16,1007,4.4,60,0.4,151.7612683,0,0
2016,1,6,19,0,23.8,0,0,0,0,23.2,0,0,0,0,96.53,-9999,0.16,1007,4.2,48,0.5,128.7896198,0,0
2016,1,6,20,0,23.5,0,0,0,0,22.9,0,0,0,0,96.37,-9999,0.16,1006,4.1,39,0.6,118.770879,0,0
2016,1,6,21,0,23.1,0,0,0,0,22.6,0,0,0,0,97.13,-9999,0.16,1007,4,35,0.6,114.2298819,0,0
2016,1,6,22,0,22.8,0,0,0,0,22.3,0,0,0,0,97.28,-9999,0.16,1007,3.8,34,0.6,112.371102,0,0
2016,1,6,23,0,22.9,0,0,0,0,22.3,0,0,0,0,96.17,-9999,0.16,1008,3.8,35,0.6,112.1933697,0,0
2016,1,7,0,0,24.6,42,391,97,0,23.1,42,391,0,97,91.18,81.85,0.16,1009,3.7,41,1.1,113.4152374,23.816375205233967,90.0
2016,1,7,1,0,26.3,76,691,331,0,23.2,76,691,0,331,83.26,68.32,0.16,1009,3.7,46,1.4,116.1923286,66.10375389477343,90.0
2016,1,7,2,0,27.9,94,822,563,0,22.9,94,822,0,563,74.33,55.19,0.16,1009,3.7,48,1.4,121.1700391,50.90369937091825,90.0
2016,1,7,3,0,29.1,102,894,756,0,22.9,102,894,0,756,69.29,42.97,0.16,1009,3.8,51,1.4,129.8463316,35.575220844142606,90.0
2016,1,7,4,0,30.1,110,924,887,0,23.2,110,924,0,887,66.57,32.77,0.16,1008,3.9,54,1.3,145.2507125,20.14851482810583,90.0
2016,1,7,5,0,30.8,116,933,947,1,23.5,116,933,0,947,65.16,27.01,0.16,1007,4,57,1.3,170.7958739,4.6619267629982915,90.0
2016,1,7,6,0,31,148,875,917,0,23.6,148,875,0,917,64.9,28.55,0.16,1006,4.1,59,1.2,200.6042354,10.83883378118854,270.0
2016,1,7,7,0,30.8,145,844,824,3,23.6,398,280,0,623,65.67,36.47,0.16,1006,4.2,59,1.1,221.985328,26.306161342171592,270.0
2016,1,7,8,0,30.3,135,786,665,0,23.8,135,786,0,665,68.23,47.67,0.16,1005,4.3,59,1,234.2395232,41.69686391154554,270.0
2016,1,7,9,0,29.6,113,696,457,0,24.6,113,696,0,457,74.77,60.34,0.16,1006,4.4,58,0.8,241.1889067,56.97641030069464,270.0
2016,1,7,10,0,28.5,80,514,224,0,25.3,80,514,0,224,83.07,73.68,0.16,1006,4.4,60,0.6,245.1780537,72.11469058527669,270.0
2016,1,7,11,0,26.8,19,102,24,7,25.1,19,102,5,24,90.62,-9999,0.16,1007,4.5,65,0.4,247.2986869,7.691221943332607,270.0
2016,1,7,12,0,26,0,0,0,7,24.7,0,0,0,0,92.36,-9999,0.16,1008,4.5,67,0.4,247.9786051,0,0
2016,1,7,13,0,25.4,0,0,0,7,24.3,0,0,0,0,93.7,-9999,0.16,1009,4.5,65,0.4,247.2102662,0,0
2016,1,7,14,0,24.9,0,0,0,7,24.1,0,0,0,0,95.17,-9999,0.16,1009,4.5,59,0.4,244.4890749,0,0
2016,1,7,15,0,24.5,0,0,0,6,23.9,0,0,0,0,96.54,-9999,0.16,1009,4.5,51,0.4,238.3095832,0,0
2016,1,7,16,0,24.2,0,0,0,7,23.7,0,0,0,0,97.09,-9999,0.16,1008,4.4,43,0.4,224.4448678,0,0
2016,1,7,17,0,23.8,0,0,0,7,23.5,0,0,0,0,98.03,-9999,0.16,1008,4.3,39,0.4,193.2765033,0,0
2016,1,7,18,0,23.5,0,0,0,0,23.2,0,0,0,0,98,-9999,0.16,1007,4.2,34,0.4,151.8283376,0,0
2016,1,7,19,0,23.2,0,0,0,0,22.8,0,0,0,0,97.77,-9999,0.16,1007,4.1,26,0.4,128.6921602,0,0
2016,1,7,20,0,22.9,0,0,0,0,22.6,0,0,0,0,98.06,-9999,0.16,1006,4.1,16,0.4,118.6468756,0,0
2016,1,7,21,0,22.7,0,0,0,0,22.4,0,0,0,0,98.02,-9999,0.16,1007,4.1,12,0.5,114.1044889,0,0
2016,1,7,22,0,22.4,0,0,0,0,22.2,0,0,0,0,98.63,-9999,0.16,1007,4.1,17,0.5,112.2456092,0,0
2016,1,7,23,0,22.5,0,0,0,0,22.1,0,0,0,0,97.6,-9999,0.16,1007,4,22,0.5,112.0639053,0,0
2016,1,8,0,0,24.6,41,391,96,0,22.7,41,391,0,96,88.99,81.93,0.16,1008,4,30,1,113.2758091,23.514692535188715,90.0
2016,1,8,1,0,26.6,72,699,330,0,22.9,72,699,0,330,80.21,68.39,0.16,1009,4.1,38,1.2,116.034522,66.20343429140954,90.0
2016,1,8,2,0,28.2,89,827,561,0,23,89,827,0,561,73.66,55.24,0.16,1009,4.2,42,1.2,120.9815844,51.0057140914091,90.0
2016,1,8,3,0,29.4,104,882,750,0,23.3,104,882,0,750,69.86,42.99,0.16,1008,4.3,45,1.2,129.6105472,35.68004819947963,90.0
2016,1,8,4,0,30.3,110,917,882,0,23.6,110,917,0,882,67.44,32.73,0.16,1007,4.4,49,1.1,144.9605739,20.256447598068974,90.0
2016,1,8,5,0,30.9,111,933,943,0,23.8,111,933,0,943,65.95,26.91,0.16,1006,4.5,53,1,170.5293906,4.77299026873898,90.0
2016,1,8,6,0,31.2,143,878,915,1,23.9,143,878,0,915,65.26,28.39,0.16,1005,4.6,57,0.9,200.5109393,10.724892238594933,270.0
2016,1,8,7,0,31.1,132,862,827,0,23.9,132,862,0,827,65.79,36.31,0.16,1004,4.7,62,0.8,222.0236874,26.189838615639815,270.0
2016,1,8,8,0,30.6,118,819,671,0,24.2,118,819,0,671,68.93,47.52,0.16,1004,4.8,66,0.7,234.3256323,41.57883969157104,270.0
2016,1,8,9,0,30,100,729,463,1,24.9,100,729,0,463,74.02,60.2,0.16,1004,5,69,0.7,241.2908204,56.8574896794502,270.0
2016,1,8,10,0,28.7,73,543,227,0,25.5,73,543,0,227,82.82,73.56,0.16,1005,5.2,69,0.6,245.2879218,71.99588485213243,270.0
2016,1,8,11,0,27.2,20,120,26,0,25.4,20,120,0,26,89.9,-9999,0.16,1006,5.3,71,0.4,247.417085,7.978742677053916,270.0
2016,1,8,12,0,26.6,0,0,0,3,25,0,0,0,0,90.73,-9999,0.16,1007,5.4,70,0.4,248.1101901,0,0
2016,1,8,13,0,26.2,0,0,0,1,24.6,0,0,0,0,90.84,-9999,0.16,1008,5.5,67,0.5,247.3637381,0,0
2016,1,8,14,0,25.7,0,0,0,3,24.3,0,0,0,0,91.72,-9999,0.16,1008,5.4,65,0.5,244.6799577,0,0
2016,1,8,15,0,25.2,0,0,0,4,23.9,0,0,0,0,92.75,-9999,0.16,1008,5.3,62,0.5,238.5669033,0,0
2016,1,8,16,0,24.6,0,0,0,3,23.7,0,0,0,0,94.76,-9999,0.16,1008,5.2,54,0.4,224.8148476,0,0
2016,1,8,17,0,24.2,0,0,0,3,23.4,0,0,0,0,95.49,-9999,0.16,1007,5.2,44,0.4,193.6799336,0,0
2016,1,8,18,0,23.8,0,0,0,3,23.2,0,0,0,0,96.22,-9999,0.16,1006,5.1,38,0.4,151.8818284,0,0
