Year,Month,Day,Hour,Minute,Temperature (c),Clearsky DHI (w/m2),Clearsky DNI (w/m2),Clearsky GHI (w/m2),Cloud Type,Dew Point (c),DHI (w/m2),DNI (w/m2),Fill Flag,GHI (w/m2),Relative Humidity (%),Solar Zenith Angle (degree),Surface Albedo,Pressure (mbar),Precipitable Water (cm),Wind Direction (degrees),Wind Speed (m/s),Solar Azimuth Angle (degrees),Panel Tilt (degrees),Panel Azimuth Angle (degrees)
2016,1,1,0,0,18.1,21,132,28,0,12.6,21,132,0,28,70.2,-9999,0.18,1008,2.7,67,4.6,114.9558723,8.621239966,90
2016,1,1,1,0,21,82,509,220,0,13.1,82,509,0,220,60.73,74.28,0.18,1008,2.8,76,5.9,120.1671966,71.96257701,90
2016,1,1,2,0,24.2,117,680,433,0,14,117,680,0,433,52.78,62.3,0.18,1009,2.8,83,6.2,127.4914597,56.50453212,90
2016,1,1,3,0,27,121,812,624,0,14.5,121,812,0,624,46.37,51.67,0.18,1008,2.7,87,6.1,137.9996151,40.24585153,90
2016,1,1,4,0,29.2,130,859,753,0,15,130,859,0,753,41.95,43.45,0.18,1007,2.7,89,5.5,153.0561898,23.22796091,90
2016,1,1,5,0,30.8,135,875,813,0,15.2,135,875,0,813,38.97,39.17,0.18,1006,2.7,87,4.7,172.9954251,5.67459221,90
2016,1,1,6,0,31.6,134,872,800,0,15.3,134,872,0,800,37.43,40.15,0.18,1005,2.7,85,4,194.625258,12.02199047,270
2016,1,1,7,0,31.7,127,845,714,0,15.2,127,845,0,714,36.96,46.03,0.18,1004,2.7,83,3.7,212.9593726,29.41924527,270
2016,1,1,8,0,31.2,114,791,564,0,15,114,791,0,564,37.49,55.27,0.18,1003,2.7,82,3.5,226.2451851,46.17717284,270
2016,1,1,9,0,30.2,93,683,365,0,14.9,93,683,0,365,39.48,66.48,0.18,1003,2.8,80,3.1,235.4637746,62.14247401,270
2016,1,1,10,0,27.1,57,464,147,0,16.7,57,464,0,147,52.95,78.78,0.18,1004,2.7,76,1.4,241.9357553,37.51805697,270
2016,1,1,11,0,24.8,0,0,0,0,17,0,0,0,0,61.92,-9999,0.18,1004,2.7,68,1.2,246.570878,nan,nan
2016,1,1,12,0,24.1,0,0,0,0,16.6,0,0,0,0,63.04,-9999,0.18,1005,2.7,61,1.4,249.8852927,nan,nan
2016,1,1,13,0,23.4,0,0,0,0,16.2,0,0,0,0,64.1,-9999,0.18,1006,2.7,57,1.6,252.0933738,nan,nan
2016,1,1,14,0,22.8,0,0,0,0,15.9,0,0,0,0,64.94,-9999,0.18,1006,2.6,55,1.9,253.0907622,nan,nan
2016,1,1,15,0,22.3,0,0,0,0,15.6,0,0,0,0,65.61,-9999,0.18,1006,2.6,55,2.3,252.1302934,nan,nan
2016,1,1,16,0,22,0,0,0,0,15.3,0,0,0,0,65.94,-9999,0.18,1006,2.6,55,2.8,245.9759473,nan,nan
2016,1,1,17,0,21.5,0,0,0,0,15.3,0,0,0,0,67.61,-9999,0.18,1006,2.7,57,3.2,211.9192807,nan,nan
2016,1,1,18,0,21.1,0,0,0,0,15.3,0,0,0,0,69.39,-9999,0.18,1006,2.7,58,3.3,128.3687811,nan,nan
2016,1,1,19,0,20.5,0,0,0,0,15.4,0,0,0,0,72.45,-9999,0.18,1006,2.7,56,3,110.7423866,nan,nan
2016,1,1,20,0,20,0,0,0,0,15.4,0,0,0,0,75.08,-9999,0.18,1006,2.7,55,3.1,107.1769389,nan,nan
2016,1,1,21,0,19.5,0,0,0,0,15.5,0,0,0,0,77.65,-9999,0.18,1006,2.7,54,3.1,107.0647661,nan,nan
2016,1,1,22,0,19,0,0,0,0,15.5,0,0,0,0,80.01,-9999,0.18,1006,2.7,54,3.1,108.5236324,nan,nan
2016,1,1,23,0,18.5,0,0,0,0,15.4,0,0,0,0,82.24,-9999,0.18,1006,2.6,55,3.2,111.1100315,nan,nan
2016,1,2,0,0,19.6,20,164,29,0,15.4,20,164,0,29,76.69,-9999,0.18,1007,2.6,59,3.9,114.8450366,8.40404121,90
2016,1,2,1,0,22.4,71,577,226,0,15.2,71,577,0,226,63.84,74.34,0.18,1008,2.6,65,4.7,120.0433,72.0555801,90
2016,1,2,2,0,25.5,95,753,444,0,15.1,95,753,0,444,52.67,62.34,0.18,1008,2.6,67,4.4,127.3472027,56.60572863,90
2016,1,2,3,0,28.4,110,839,630,0,14.9,110,839,0,630,43.9,51.69,0.18,1007,2.6,65,3.7,137.8282806,40.35789231,90
2016,1,2,4,0,30.5,117,889,762,0,14.7,117,889,0,762,38.27,43.43,0.18,1006,2.5,62,2.9,152.8608311,23.35235601,90
2016,1,2,5,0,31.7,119,910,825,0,14.4,119,910,0,825,35.15,39.11,0.18,1005,2.5,60,2.1,172.8080731,5.810742185,90
2016,1,2,6,0,32.4,127,891,809,0,14.1,127,891,0,809,33.04,40.04,0.18,1003,2.5,61,1.5,194.4961066,11.87697904,270
2016,1,2,7,0,32.5,118,869,723,0,13.7,118,869,0,723,32.06,45.9,0.18,1002,2.5,67,1.1,212.9002842,29.26961436,270
2016,1,2,8,0,32.1,106,818,573,0,13.4,106,818,0,573,32.13,55.14,0.18,1002,2.5,75,0.9,226.2345812,46.02702248,270
2016,1,2,9,0,31,91,700,372,0,13.3,91,700,0,372,34.06,66.34,0.18,1002,2.5,81,0.9,235.4816107,61.99477715,270
2016,1,2,10,0,28.4,59,468,151,0,17.3,59,468,0,151,51.17,78.64,0.18,1002,2.5,89,0.6,241.9714349,38.14440539,270
2016,1,2,11,0,26.4,0,0,0,0,16.4,0,0,0,0,54.31,-9999,0.18,1003,2.5,89,0.8,246.6204462,nan,nan
2016,1,2,12,0,25.3,0,0,0,0,16.3,0,0,0,0,57.6,-9999,0.18,1004,2.5,81,0.8,249.949161,nan,nan
2016,1,2,13,0,24.4,0,0,0,0,16.1,0,0,0,0,59.94,-9999,0.18,1005,2.5,75,0.9,252.176124,nan,nan
2016,1,2,14,0,23.4,0,0,0,0,15.9,0,0,0,0,62.83,-9999,0.18,1005,2.5,71,0.9,253.2038648,nan,nan
2016,1,2,15,0,22.6,0,0,0,0,15.7,0,0,0,0,65.08,-9999,0.18,1005,2.5,65,1,252.302965,nan,nan
2016,1,2,16,0,21.9,0,0,0,0,15.5,0,0,0,0,66.92,-9999,0.18,1005,2.4,61,1,246.3067247,nan,nan
2016,1,2,17,0,21.2,0,0,0,0,15.2,0,0,0,0,68.79,-9999,0.18,1005,2.4,59,1.1,212.8516829,nan,nan
2016,1,2,18,0,20.6,0,0,0,0,15,0,0,0,0,70.25,-9999,0.18,1004,2.4,57,1.1,128.327484,nan,nan
2016,1,2,19,0,20.1,0,0,0,0,14.7,0,0,0,0,71.3,-9999,0.18,1003,2.3,57,1.1,110.5948912,nan,nan
2016,1,2,20,0,19.6,0,0,0,0,14.5,0,0,0,0,72.56,-9999,0.18,1003,2.3,58,1.2,107.0474592,nan,nan
2016,1,2,21,0,19.2,0,0,0,0,14.4,0,0,0,0,73.55,-9999,0.18,1003,2.2,60,1.2,106.9483948,nan,nan
2016,1,2,22,0,18.9,0,0,0,0,14.2,0,0,0,0,74.33,-9999,0.18,1003,2.2,62,1.3,108.4129073,nan,nan
2016,1,2,23,0,18.6,0,0,0,0,14.2,0,0,0,0,75.34,-9999,0.18,1004,2.2,65,1.4,110.9987567,nan,nan
2016,1,3,0,0,20.9,19,175,28,0,14.2,19,175,0,28,65.61,-9999,0.18,1004,2.3,67,2.6,114.7273699,8.196437456,90
2016,1,3,1,0,23.9,68,593,227,0,14.5,68,593,0,227,55.78,74.4,0.18,1005,2.3,74,2.9,119.9128439,72.14483422,90
2016,1,3,2,0,28.3,93,761,446,0,14.6,93,761,0,446,43.07,62.38,0.18,1006,2.4,96,2.8,127.1966336,56.70327531,90
2016,1,3,3,0,30.7,114,832,630,0,14.4,114,832,0,630,37.16,51.7,0.18,1005,2.4,111,2.2,137.6512204,40.46660314,90
2016,1,3,4,0,32,123,875,758,0,14.1,123,875,0,758,33.8,43.4,0.18,1004,2.5,128,1.6,152.661412,23.47398703,90
2016,1,3,5,0,32.9,127,893,820,0,13.7,127,893,0,820,31.26,39.03,0.18,1003,2.5,154,1.1,172.6202457,5.944912664,90
2016,1,3,6,0,33.4,139,864,802,0,13.2,139,864,0,802,29.53,39.92,0.18,1002,2.5,191,0.9,194.3710268,11.73304969,270
2016,1,3,7,0,33.5,133,836,716,0,12.8,133,836,0,716,28.55,45.76,0.18,1001,2.5,216,1.1,212.8481298,29.12020849,270
2016,1,3,8,0,33.1,120,778,566,0,12.5,120,778,0,566,28.61,55,0.18,1001,2.5,223,1.1,226.2317457,45.87640996,270
2016,1,3,9,0,32,98,669,369,7,12.6,98,669,5,369,30.62,66.2,0.18,1001,2.4,222,1,235.5071755,61.84615995,270
2016,1,3,10,0,29.7,61,440,149,0,16.3,61,440,0,149,44.41,78.51,0.18,1001,2.4,214,0.5,242.0146676,38.78850271,270
2016,1,3,11,0,28.4,0,0,0,0,14.5,0,0,0,0,42.68,-9999,0.18,1002,2.4,208,0.5,246.6775473,nan,nan
2016,1,3,12,0,28.2,0,0,0,0,13.9,0,0,0,0,41.45,-9999,0.18,1002,2.4,197,0.4,250.0208302,nan,nan
2016,1,3,13,0,27.8,0,0,0,0,13.5,0,0,0,0,41.53,-9999,0.18,1003,2.4,173,0.3,252.267362,nan,nan
2016,1,3,14,0,27.1,0,0,0,0,13.7,0,0,0,0,43.58,-9999,0.18,1003,2.4,120,0.3,253.3268049,nan,nan
2016,1,3,15,0,26.1,0,0,0,0,13.8,0,0,0,0,46.6,-9999,0.18,1003,2.4,85,0.5,252.4880438,nan,nan
2016,1,3,16,0,25.3,0,0,0,0,13.7,0,0,0,0,48.58,-9999,0.18,1003,2.4,65,0.7,246.655036,nan,nan
2016,1,3,17,0,24.3,0,0,0,0,13.7,0,0,0,0,51.69,-9999,0.18,1003,2.4,60,0.8,213.8096592,nan,nan
2016,1,3,18,0,23.3,0,0,0,0,13.7,0,0,0,0,54.79,-9999,0.18,1002,2.4,54,0.8,128.2514812,nan,nan
2016,1,3,19,0,22.6,0,0,0,0,13.7,0,0,0,0,57.07,-9999,0.18,1002,2.5,46,0.9,110.4276568,nan,nan
2016,1,3,20,0,21.6,0,0,0,0,13.7,0,0,0,0,60.77,-9999,0.18,1002,2.5,42,1,106.9050736,nan,nan
2016,1,3,21,0,20.8,0,0,0,0,13.7,0,0,0,0,63.75,-9999,0.18,1002,2.5,44,1,106.8222262,nan,nan
2016,1,3,22,0,20.2,0,0,0,0,13.6,0,0,0,0,65.88,-9999,0.18,1002,2.5,49,1,108.2940148,nan,nan
2016,1,3,23,0,19.7,0,0,0,0,13.6,0,0,0,0,67.75,-9999,0.18,1003,2.5,54,1,110.8802205,nan,nan
2016,1,4,0,0,22,18,132,25,0,14.2,18,132,0,25,61.45,-9999,0.18,1004,2.5,59,1.3,114.6029431,7.998594632,90
2016,1,4,1,0,25.3,76,534,219,0,13.2,76,534,0,219,47.14,74.46,0.18,1005,2.5,62,1.8,119.7759094,72.23023621,90
2016,1,4,2,0,29.5,105,716,437,0,13.7,105,716,0,437,38.09,62.42,0.18,1005,2.5,108,0.9,127.039841,56.79705814,90
2016,1,4,3,0,31.9,133,780,616,0,13.9,133,780,0,616,33.57,51.71,0.18,1005,2.6,184,0.9,137.4685233,40.5718551,90
2016,1,4,4,0,33.2,144,828,746,0,13.8,144,828,0,746,30.99,43.37,0.18,1004,2.6,222,1.4,152.4580099,23.59270726,90
2016,1,4,5,0,34.1,148,848,807,0,13.5,148,848,0,807,28.83,38.95,0.18,1002,2.7,239,2,172.4320204,6.07693989,90
2016,1,4,6,0,34.5,146,846,796,0,13.1,146,846,0,796,27.51,39.8,0.18,1001,2.7,242,2.1,194.250131,11.59037786,270
2016,1,4,7,0,34.4,137,824,713,0,12.7,137,824,0,713,27.06,45.62,0.18,1000,2.6,234,2.1,212.8030272,28.97120657,270
2016,1,4,8,0,33.9,124,763,563,0,12.5,124,763,0,563,27.33,54.85,0.18,999,2.6,231,2.2,226.236762,45.72551002,270
2016,1,4,9,0,32.6,103,644,365,0,12.8,103,644,0,365,30.03,66.06,0.18,999,2.6,237,1.9,235.5405134,61.6967882,270
2016,1,4,10,0,29.2,64,412,147,0,17.1,64,412,0,147,48.23,78.38,0.18,1000,2.6,243,0.9,242.0654662,39.45077677,270
2016,1,4,11,0,27.6,0,0,0,0,15.9,0,0,0,0,48.8,-9999,0.18,1001,2.6,252,1,246.742169,nan,nan
2016,1,4,12,0,27.1,0,0,0,0,15.3,0,0,0,0,48.42,-9999,0.18,1002,2.5,264,0.9,250.1002644,nan,nan
2016,1,4,13,0,26.7,0,0,0,0,14.8,0,0,0,0,48.19,-9999,0.18,1002,2.5,277,0.9,252.3670253,nan,nan
2016,1,4,14,0,26,0,0,0,0,14.6,0,0,0,0,49.34,-9999,0.18,1003,2.4,287,0.9,253.4594821,nan,nan
2016,1,4,15,0,25.2,0,0,0,0,14.4,0,0,0,0,51.08,-9999,0.18,1003,2.4,299,0.9,252.6853662,nan,nan
2016,1,4,16,0,24.4,0,0,0,1,14.2,0,0,0,0,53.12,-9999,0.18,1003,2.4,310,1,247.0206289,nan,nan
2016,1,4,17,0,23.5,0,0,0,0,14.2,0,0,0,0,55.78,-9999,0.18,1002,2.4,317,1,214.7943813,nan,nan
2016,1,4,18,0,22.6,0,0,0,0,14.3,0,0,0,0,59.29,-9999,0.18,1002,2.4,319,1.1,128.1393297,nan,nan
2016,1,4,19,0,21.6,0,0,0,0,14.3,0,0,0,0,63.18,-9999,0.18,1001,2.5,321,1.1,110.2404439,nan,nan
2016,1,4,20,0,20.9,0,0,0,0,14.3,0,0,0,0,65.95,-9999,0.18,1001,2.5,324,1.1,106.7497546,nan,nan
2016,1,4,21,0,20.4,0,0,0,0,14.2,0,0,0,0,67.76,-9999,0.18,1001,2.5,327,1.1,106.686289,nan,nan
2016,1,4,22,0,20,0,0,0,0,14.2,0,0,0,0,69.18,-9999,0.18,1002,2.5,330,1.1,108.167006,nan,nan
2016,1,4,23,0,19.6,0,0,0,0,14.1,0,0,0,0,70.65,-9999,0.18,1002,2.4,336,1.1,110.7544871,nan,nan
2016,1,5,0,0,21.8,18,157,25,0,14.9,18,157,0,25,64.91,-9999,0.18,1003,2.4,346,1.3,114.4718307,7.810672954,90
2016,1,5,1,0,25.2,69,578,223,0,13.8,69,578,0,223,49.19,74.51,0.18,1004,2.4,345,2,119.6325804,72.31168608,90
2016,1,5,2,0,29.1,95,756,444,0,13.3,95,756,0,444,37.82,62.45,0.18,1004,2.3,298,1.8,126.8769157,56.8869666,90
2016,1,5,3,0,31.4,129,797,623,0,13.1,129,797,0,623,32.7,51.71,0.18,1004,2.3,258,1.9,137.2802792,40.67352283,90
2016,1,5,4,0,32.9,137,853,758,0,13,137,853,0,758,29.84,43.33,0.18,1003,2.2,254,2.2,152.2507024,23.70837328,90
2016,1,5,5,0,33.9,137,882,824,0,12.7,137,882,0,824,27.65,38.86,0.18,1002,2.1,257,2.5,172.2434766,6.20666262,90
2016,1,5,6,0,34.3,143,868,812,0,12.1,143,868,0,812,26.14,39.67,0.18,1000,2,260,2.7,194.1335354,11.44913755,270
2016,1,5,7,0,34.3,133,854,731,0,11.5,133,854,0,731,25.02,45.48,0.18,999,1.9,262,2.7,212.7650969,28.8227872,270
2016,1,5,8,0,33.7,117,809,584,0,10.8,117,809,0,584,24.79,54.7,0.18,999,1.8,264,2.7,226.2497133,45.57449805,270
2016,1,5,9,0,32.4,94,711,384,0,10.9,94,711,0,384,26.74,65.92,0.18,999,1.7,266,2.2,235.5816666,61.54682892,270
2016,1,5,10,0,28.5,60,494,161,0,15.3,60,494,0,161,44.53,78.24,0.18,999,1.6,267,0.9,242.1238406,40.13171567,270
2016,1,5,11,0,26.4,0,0,0,0,14,0,0,0,0,46.35,-9999,0.18,1000,1.5,271,1,246.8142956,nan,nan
2016,1,5,12,0,25.8,0,0,0,0,13.2,0,0,0,0,45.77,-9999,0.18,1001,1.4,282,1,250.1874246,nan,nan
2016,1,5,13,0,25.2,0,0,0,0,12.6,0,0,0,0,45.6,-9999,0.18,1001,1.4,296,1,252.4750481,nan,nan
2016,1,5,14,0,24.4,0,0,0,0,12.2,0,0,0,0,46.36,-9999,0.18,1002,1.3,310,1,253.6017934,nan,nan
2016,1,5,15,0,23.7,0,0,0,0,11.7,0,0,0,0,47.06,-9999,0.18,1002,1.3,320,1.1,252.8947679,nan,nan
2016,1,5,16,0,23.1,0,0,0,0,11.4,0,0,0,0,47.67,-9999,0.18,1002,1.3,329,1.1,247.4032586,nan,nan
2016,1,5,17,0,22.6,0,0,0,0,11,0,0,0,0,48.02,-9999,0.18,1002,1.3,336,1.1,215.807066,nan,nan
2016,1,5,18,0,22.3,0,0,0,0,10.7,0,0,0,0,47.82,-9999,0.18,1001,1.3,341,1,127.9894712,nan,nan
2016,1,5,19,0,21.9,0,0,0,0,10.4,0,0,0,0,48.11,-9999,0.18,1001,1.3,347,1,110.0330201,nan,nan
2016,1,5,20,0,21.4,0,0,0,0,10.2,0,0,0,0,48.84,-9999,0.18,1001,1.3,357,1,106.5814836,nan,nan
2016,1,5,21,0,20.9,0,0,0,0,10,0,0,0,0,49.74,-9999,0.18,1001,1.3,15,1,106.5406187,nan,nan
2016,1,5,22,0,20.2,0,0,0,0,9.9,0,0,0,0,51.67,-9999,0.18,1001,1.3,39,1.1,108.0319376,nan,nan
2016,1,5,23,0,19.6,0,0,0,1,9.9,0,0,0,0,53.49,-9999,0.18,1002,1.3,53,1.1,110.621625,nan,nan
2016,1,6,0,0,21.3,18,191,28,1,12.3,18,191,0,28,56.62,-9999,0.18,1003,1.4,59,0.9,114.3341108,7.632827468,90
2016,1,6,1,0,24.9,65,635,234,0,9.7,65,635,0,234,38.14,74.56,0.18,1004,1.4,57,1.4,119.4829432,72.38908689,90
2016,1,6,2,0,29,87,805,459,0,9.3,87,805,0,459,29.33,62.48,0.18,1005,1.5,83,0.5,126.70795,56.9728935,90
2016,1,6,3,0,32.1,117,848,642,0,8.6,117,848,0,642,23.38,51.71,0.18,1005,1.5,207,0.7,137.0865783,40.77148444,90
2016,1,6,4,0,33.4,127,891,776,7,8.6,247,584,0,672,21.68,43.28,0.18,1004,1.6,235,1,152.0395674,23.82084484,90
2016,1,6,5,0,34.2,129,913,842,7,8.6,317,470,0,683,20.76,38.77,0.18,1002,1.6,247,1.2,172.0546956,6.333922147,90
2016,1,6,6,0,34.6,135,893,824,0,8.7,135,893,0,824,20.43,39.54,0.18,1001,1.7,254,1.6,194.021361,11.30950128,270
2016,1,6,7,0,34.5,128,869,739,7,8.9,312,373,0,574,20.78,45.33,0.18,1000,1.7,257,1.7,212.7344627,28.67512863,270
2016,1,6,8,0,34,115,813,586,1,9.1,115,813,0,586,21.79,54.55,0.18,1000,1.8,252,1.5,226.270683,45.42354998,270
2016,1,6,9,0,32.8,95,707,385,7,10.1,127,508,0,336,24.88,65.77,0.18,1000,1.8,247,1.1,235.6306754,61.39645029,270
2016,1,6,10,0,30.2,61,482,160,7,14,79,90,3,98,37.26,78.1,0.18,1000,1.8,247,0.7,242.1897979,40.83187655,270
2016,1,6,11,0,29.1,0,0,0,0,12.4,0,0,0,0,35.68,-9999,0.18,1001,1.8,250,0.5,246.8939083,nan,nan
2016,1,6,12,0,28.9,0,0,0,7,11.3,0,0,0,0,33.57,-9999,0.18,1001,1.7,264,0.4,250.2822683,nan,nan
2016,1,6,13,0,28,0,0,0,0,11,0,0,0,0,34.69,-9999,0.18,1002,1.7,6,0.3,252.5913614,nan,nan
2016,1,6,14,0,26.9,0,0,0,0,10.9,0,0,0,0,36.8,-9999,0.18,1002,1.7,65,0.5,253.7536333,nan,nan
2016,1,6,15,0,26.4,0,0,0,0,10.6,0,0,0,0,37.06,-9999,0.18,1002,1.7,70,0.6,253.1160844,nan,nan
2016,1,6,16,0,26.2,0,0,0,7,10.1,0,0,0,0,36.44,-9999,0.18,1002,1.7,62,0.5,247.8026869,nan,nan
2016,1,6,17,0,25.7,0,0,0,6,10.1,0,0,0,0,37.55,-9999,0.18,1002,1.8,15,0.4,216.8489759,nan,nan
2016,1,6,18,0,24.8,0,0,0,0,10.3,0,0,0,0,40.02,-9999,0.18,1002,1.9,7,0.5,127.8002243,nan,nan
2016,1,6,19,0,23.8,0,0,0,6,10.5,0,0,0,0,43.11,-9999,0.18,1001,1.9,8,0.8,109.8051614,nan,nan
2016,1,6,20,0,22.5,0,0,0,1,11.1,0,0,0,0,48.34,-9999,0.18,1001,2,15,1,106.4002517,nan,nan
2016,1,6,21,0,21.6,0,0,0,1,11.1,0,0,0,0,51.3,-9999,0.18,1002,2.1,30,1.1,106.3852584,nan,nan
2016,1,6,22,0,20.8,0,0,0,7,11.1,0,0,0,0,53.7,-9999,0.18,1002,2.1,46,1.1,107.8888718,nan,nan
2016,1,6,23,0,20.1,0,0,0,1,11,0,0,0,0,55.88,-9999,0.18,1003,2.1,58,1.1,110.4817073,nan,nan
2016,1,7,0,0,22.2,17,126,23,1,11.8,17,126,0,23,51.61,-9999,0.18,1004,2.2,64,1.3,114.1898649,7.465208876,90
2016,1,7,1,0,25.5,76,531,217,7,10.1,95,293,0,173,37.78,74.6,0.18,1005,2.2,68,2.2,119.3270871,72.46234447,90
2016,1,7,2,0,29.8,108,712,436,7,11,172,404,0,358,31.23,62.5,0.18,1005,2.2,91,1.6,126.533038,57.05473478,90
2016,1,7,3,0,32.8,127,800,622,0,12.1,127,800,0,622,28.43,51.7,0.18,1005,2.3,136,1.2,136.8875121,40.86562126,90
2016,1,7,4,0,34.1,138,848,756,6,12.6,361,140,0,464,27.18,43.22,0.18,1004,2.3,176,1.1,151.8246835,23.92998476,90
2016,1,7,5,0,34.8,143,867,820,7,12.4,369,338,0,633,25.9,38.66,0.18,1003,2.3,197,1.2,171.8657613,6.45856218,90
2016,1,7,6,0,34.8,171,810,797,7,12.1,343,407,0,658,25.43,39.4,0.18,1001,2.3,206,1.3,193.9137339,11.1716401,270
2016,1,7,7,0,34.4,162,784,715,0,11.9,162,784,0,715,25.62,45.17,0.18,1000,2.3,208,1.4,212.7112518,28.52840873,270
2016,1,7,8,0,33.9,145,725,567,7,11.8,188,556,0,511,26.18,54.4,0.18,1000,2.3,213,1.4,226.2997546,45.27284231,270
2016,1,7,9,0,32.8,116,616,370,7,12.6,120,550,0,347,29.25,65.62,0.18,1000,2.3,213,1.2,235.6875785,61.24582167,270
2016,1,7,10,0,30.4,70,402,153,6,15.9,78,32,3,84,41.6,77.96,0.18,1000,2.3,204,0.6,242.2633426,41.55189579,270
2016,1,7,11,0,29,0,0,0,7,14.3,0,0,0,0,40.78,-9999,0.18,1001,2.3,214,0.6,246.9809851,nan,nan
2016,1,7,12,0,28.5,0,0,0,1,14.1,0,0,0,0,41.4,-9999,0.18,1002,2.4,251,0.5,250.38475,nan,nan
2016,1,7,13,0,27.9,0,0,0,0,14.3,0,0,0,0,43.23,-9999,0.18,1003,2.4,301,0.5,252.7158937,nan,nan
2016,1,7,14,0,27.2,0,0,0,0,14,0,0,0,0,44.37,-9999,0.18,1003,2.4,356,0.5,253.9148941,nan,nan
2016,1,7,15,0,26.4,0,0,0,0,13.8,0,0,0,0,45.76,-9999,0.18,1003,2.4,7,0.7,253.3491507,nan,nan
2016,1,7,16,0,25.4,0,0,0,0,13.6,0,0,0,0,48.09,-9999,0.18,1002,2.4,10,0.8,248.218682,nan,nan
2016,1,7,17,0,24.4,0,0,0,0,13.7,0,0,0,0,51.44,-9999,0.18,1002,2.4,16,0.9,217.921417,nan,nan
2016,1,7,18,0,23.7,0,0,0,0,13.7,0,0,0,0,53.34,-9999,0.18,1002,2.4,26,1,127.5697771,nan,nan
2016,1,7,19,0,23,0,0,0,0,13.6,0,0,0,0,55.61,-9999,0.18,1001,2.4,39,1,109.5566531,nan,nan
2016,1,7,20,0,22.4,0,0,0,0,13.8,0,0,0,0,58.27,-9999,0.18,1001,2.4,50,1,106.2060596,nan,nan
2016,1,7,21,0,21.6,0,0,0,0,14,0,0,0,0,61.78,-9999,0.18,1001,2.4,61,1,106.2202582,nan,nan
2016,1,7,22,0,20.8,0,0,0,0,13.9,0,0,0,0,64.51,-9999,0.18,1001,2.4,69,1,107.7378765,nan,nan
2016,1,7,23,0,20.3,0,0,0,0,14,0,0,0,0,66.9,-9999,0.18,1002,2.5,77,1,110.3348113,nan,nan
2016,1,8,0,0,22.2,15,71,19,1,14.3,15,71,0,19,60.87,-9999,0.18,1003,2.5,82,1.5,114.039178,7.307964422,90
2016,1,8,1,0,25.1,94,405,201,0,13.9,94,405,0,201,49.9,74.64,0.18,1004,2.6,82,2,119.1651039,72.53136722,90
2016,1,8,2,0,29.3,142,590,414,0,14.2,142,590,0,414,39.6,62.51,0.18,1005,2.6,98,1.5,126.3522757,57.13238927,90
2016,1,8,3,0,31.9,184,658,592,0,14.1,184,658,0,592,33.95,51.68,0.18,1005,2.6,139,1.3,136.683173,40.95581767,90
2016,1,8,4,0,33.4,197,728,728,0,13.9,197,728,0,728,30.8,43.16,0.18,1003,2.5,158,1.8,151.6061302,24.03565872,90
2016,1,8,5,0,34.3,200,759,794,0,13.7,200,759,0,794,28.91,38.55,0.18,1001,2.5,163,2.1,171.676761,6.580428744,90
2016,1,8,6,0,34.6,240,678,766,0,13.5,240,678,0,766,28.05,39.25,0.18,1000,2.5,176,1.9,193.810786,11.03572368,270
2016,1,8,7,0,34.6,235,629,679,0,13.2,235,629,0,679,27.54,45.01,0.18,999,2.6,188,1.8,212.6955956,28.38280503,270
2016,1,8,8,0,34,212,549,532,0,13,212,549,0,532,28.11,54.24,0.18,999,2.6,198,1.8,226.3370124,45.12255211,270
2016,1,8,9,0,32.8,166,418,340,0,13.4,166,418,0,340,30.83,65.47,0.18,999,2.6,200,1.5,235.7524126,61.09511359,270
2016,1,8,10,0,29.9,87,209,131,0,17.3,87,209,0,131,46.87,77.82,0.18,999,2.6,207,0.8,242.3444763,42.29250155,270
2016,1,8,11,0,28.8,0,0,0,0,16,0,0,0,0,45.76,-9999,0.18,1000,2.6,206,0.8,247.0755013,nan,nan
2016,1,8,12,0,28.1,0,0,0,0,15.7,0,0,0,0,47.04,-9999,0.18,1000,2.6,185,0.8,250.4948214,nan,nan
2016,1,8,13,0,27.5,0,0,0,3,15.6,0,0,0,0,48.25,-9999,0.18,1001,2.6,172,0.8,252.8485705,nan,nan
2016,1,8,14,0,27.2,0,0,0,3,15.4,0,0,0,0,48.5,-9999,0.18,1001,2.7,176,0.6,254.0854661,nan,nan
2016,1,8,15,0,26.9,0,0,0,3,15.2,0,0,0,0,48.72,-9999,0.18,1001,2.8,176,0.4,253.5938021,nan,nan
2016,1,8,16,0,25.9,0,0,0,0,15.2,0,0,0,0,51.77,-9999,0.18,1001,2.8,152,0.6,248.6510181,nan,nan
2016,1,8,17,0,24.6,0,0,0,0,15.6,0,0,0,0,57.14,-9999,0.18,1000,2.9,155,0.7,219.0257384,nan,nan
2016,1,8,18,0,23.9,0,0,0,0,15.8,0,0,0,0,60.65,-9999,0.18,1000,2.9,168,0.7,127.2961791,nan,nan
2016,1,8,19,0,23.4,0,0,0,0,16.1,0,0,0,0,63.59,-9999,0.18,999,3,177,0.8,109.2872922,nan,nan
2016,1,8,20,0,22.7,0,0,0,1,16.6,0,0,0,0,68.3,-9999,0.18,999,3.1,179,0.9,105.9989187,nan,nan
2016,1,8,21,0,21.9,0,0,0,0,17,0,0,0,0,73.96,-9999,0.18,1000,3.2,179,0.9,106.0456759,nan,nan
2016,1,8,22,0,21.2,0,0,0,7,17.5,0,0,0,0,79.23,-9999,0.18,1000,3.3,187,0.9,107.579025,nan,nan
